read_at,millis,count,Yaw(deg),Pitch(deg),Roll(deg),ax(mg),ay(mg),az(mg),target_name
2024-06-04 18:57:32.393815,63376,5895,31.1,3.4,90.2,-1.0052,0.0677,-0.005,idle
2024-06-04 18:57:32.403815,63376,5896,31.1,3.4,90.2,-1.0062,0.0682,-0.0055,idle
2024-06-04 18:57:32.413815,63376,5897,31.1,3.4,90.2,-1.0062,0.0687,-0.006,idle
2024-06-04 18:57:32.423815,63376,5898,31.1,3.4,90.2,-1.0062,0.0701,-0.006,idle
2024-06-04 18:57:32.433815,63376,5899,31.1,3.4,90.2,-1.0091,0.0696,-0.0055,idle
2024-06-04 18:57:32.443815,63384,5900,31.1,3.4,90.2,-1.012,0.0652,-0.005,idle
2024-06-04 18:57:32.453815,63384,5901,31.1,3.4,90.2,-1.0125,0.0589,-0.004,idle
2024-06-04 18:57:32.463815,63384,5902,31.1,3.4,90.2,-1.0116,0.056,-0.004,idle
2024-06-04 18:57:32.473815,63384,5903,31.1,3.4,90.2,-1.0076,0.0569,-0.0045,idle
2024-06-04 18:57:32.483815,63384,5904,31.1,3.4,90.2,-1.0057,0.0599,-0.004,idle
2024-06-04 18:57:32.493815,63384,5905,31.1,3.4,90.2,-1.0067,0.0633,-0.005,idle
2024-06-04 18:57:32.503815,63496,5906,31.1,3.6,90.2,-1.0076,0.0657,-0.0055,idle
2024-06-04 18:57:32.513815,63496,5907,31.1,3.6,90.2,-1.0062,0.0672,-0.0055,idle
2024-06-04 18:57:32.523815,63496,5908,31.1,3.6,90.2,-1.0042,0.0672,-0.0065,idle
2024-06-04 18:57:32.533815,63504,5909,31.1,3.6,90.2,-1.0037,0.0667,-0.007,idle
2024-06-04 18:57:32.543815,63504,5910,31.1,3.6,90.2,-1.0062,0.0677,-0.007,idle
2024-06-04 18:57:32.553815,63504,5911,31.1,3.6,90.2,-1.0111,0.0667,-0.005,idle
2024-06-04 18:57:32.563815,63504,5912,31.1,3.6,90.2,-1.0155,0.0623,-0.004,idle
2024-06-04 18:57:32.573815,63504,5913,31.1,3.6,90.2,-1.0155,0.0565,-0.0031,idle
2024-06-04 18:57:32.583815,63504,5914,31.1,3.6,90.2,-1.0116,0.0526,-0.0036,idle
2024-06-04 18:57:32.593815,63504,5915,31.1,3.6,90.2,-1.0072,0.0565,-0.005,idle
2024-06-04 18:57:32.603815,63512,5916,31.1,3.6,90.2,-1.0067,0.0623,-0.0065,idle
2024-06-04 18:57:32.613815,63512,5917,31.1,3.6,90.2,-1.0067,0.0652,-0.0075,idle
2024-06-04 18:57:32.623815,63512,5918,31.1,3.6,90.2,-1.0062,0.0682,-0.0075,idle
2024-06-04 18:57:32.633815,63624,5919,31.1,3.8,90.3,-1.0067,0.0696,-0.007,idle
2024-06-04 18:57:32.643815,63624,5920,31.1,3.8,90.3,-1.0072,0.0701,-0.007,idle
2024-06-04 18:57:32.653815,63624,5921,31.1,3.8,90.3,-1.0072,0.0692,-0.007,idle
2024-06-04 18:57:32.663815,63624,5922,31.1,3.8,90.3,-1.0062,0.0648,-0.0065,idle
2024-06-04 18:57:32.673815,63624,5923,31.1,3.8,90.3,-1.0072,0.0618,-0.006,idle
2024-06-04 18:57:32.683815,63632,5924,31.1,3.8,90.3,-1.0091,0.0599,-0.0055,idle
2024-06-04 18:57:32.693815,63632,5925,31.1,3.8,90.3,-1.0106,0.0584,-0.0055,idle
2024-06-04 18:57:32.703815,63632,5926,31.1,3.8,90.3,-1.0096,0.0589,-0.0055,idle
2024-06-04 18:57:32.713815,63632,5927,31.1,3.8,90.3,-1.0076,0.0609,-0.0055,idle
2024-06-04 18:57:32.723815,63632,5928,31.1,3.8,90.3,-1.0052,0.0638,-0.0055,idle
2024-06-04 18:57:32.733815,63632,5929,31.1,3.8,90.3,-1.0042,0.0652,-0.0055,idle
2024-06-04 18:57:32.743815,63632,5930,31.1,3.8,90.3,-1.0047,0.0667,-0.006,idle
2024-06-04 18:57:32.753815,63640,5931,31.1,3.8,90.3,-1.0072,0.0672,-0.007,idle
2024-06-04 18:57:32.763815,63744,5932,31.2,3.8,90.3,-1.0106,0.0662,-0.0075,idle
2024-06-04 18:57:32.773815,63752,5933,31.2,3.8,90.3,-1.0101,0.0672,-0.0079,idle
2024-06-04 18:57:32.783815,63752,5934,31.2,3.8,90.3,-1.0072,0.0657,-0.0089,idle
2024-06-04 18:57:32.793815,63752,5935,31.2,3.8,90.3,-1.0047,0.0677,-0.0089,idle
2024-06-04 18:57:32.803815,63752,5936,31.2,3.8,90.3,-1.0052,0.0731,-0.0084,idle
2024-06-04 18:57:32.813815,63752,5937,31.2,3.8,90.3,-1.0076,0.0716,-0.0065,idle
2024-06-04 18:57:32.823815,63752,5938,31.2,3.8,90.3,-1.0106,0.0628,-0.0055,idle
2024-06-04 18:57:32.833815,63752,5939,31.2,3.8,90.3,-1.0111,0.0565,-0.005,idle
2024-06-04 18:57:32.843815,63760,5940,31.2,3.8,90.3,-1.0106,0.0579,-0.0036,idle
2024-06-04 18:57:32.853815,63760,5941,31.2,3.8,90.3,-1.0101,0.0594,-0.0026,idle
2024-06-04 18:57:32.863815,63760,5942,31.2,3.8,90.3,-1.0091,0.0604,-0.0026,idle
2024-06-04 18:57:32.873815,63760,5943,31.2,3.8,90.3,-1.0072,0.0599,-0.0036,idle
2024-06-04 18:57:32.883815,63872,5944,31.1,3.7,90.2,-1.0062,0.0613,-0.0045,idle
2024-06-04 18:57:32.893815,63872,5945,31.1,3.7,90.2,-1.0067,0.0638,-0.0055,idle
2024-06-04 18:57:32.903815,63872,5946,31.1,3.7,90.3,-1.0086,0.0648,-0.007,idle
2024-06-04 18:57:32.913815,63872,5947,31.2,3.7,90.3,-1.0086,0.0662,-0.0079,idle
2024-06-04 18:57:32.923815,63872,5948,31.2,3.7,90.3,-1.0076,0.0677,-0.0075,idle
2024-06-04 18:57:32.933815,63880,5949,31.2,3.7,90.3,-1.0081,0.0662,-0.007,idle
2024-06-04 18:57:32.943815,63880,5950,31.2,3.7,90.3,-1.0076,0.0618,-0.007,idle
2024-06-04 18:57:32.953815,63880,5951,31.2,3.7,90.3,-1.0052,0.0623,-0.007,idle
2024-06-04 18:57:32.963815,63880,5952,31.2,3.7,90.3,-1.0037,0.0677,-0.0075,idle
2024-06-04 18:57:32.973815,63880,5953,31.2,3.7,90.3,-1.0067,0.0687,-0.0079,idle
2024-06-04 18:57:32.983815,63880,5954,31.2,3.7,90.3,-1.012,0.0643,-0.0079,idle
2024-06-04 18:57:32.993815,63888,5955,31.2,3.7,90.3,-1.014,0.0604,-0.0075,idle
2024-06-04 18:57:33.003815,63888,5956,31.2,3.7,90.3,-1.0116,0.0613,-0.007,idle
2024-06-04 18:57:33.013815,64000,5957,31.2,3.6,90.3,-1.0081,0.0628,-0.006,idle
2024-06-04 18:57:33.023815,64000,5958,31.2,3.6,90.3,-1.0052,0.0618,-0.005,idle
2024-06-04 18:57:33.033815,64000,5959,31.2,3.6,90.3,-1.0042,0.0633,-0.0045,idle
2024-06-04 18:57:33.043815,64000,5960,31.2,3.6,90.3,-1.0072,0.0657,-0.004,idle
2024-06-04 18:57:33.053815,64000,5961,31.2,3.6,90.3,-1.0106,0.0633,-0.004,idle
2024-06-04 18:57:33.063815,64000,5962,31.2,3.6,90.3,-1.012,0.0604,-0.005,idle
2024-06-04 18:57:33.073815,64000,5963,31.2,3.6,90.3,-1.0096,0.0638,-0.006,idle
2024-06-04 18:57:33.083815,64008,5964,31.2,3.6,90.3,-1.0067,0.0682,-0.0065,idle
2024-06-04 18:57:33.093815,64008,5965,31.2,3.6,90.3,-1.0062,0.0687,-0.007,idle
2024-06-04 18:57:33.103815,64008,5966,31.2,3.6,90.3,-1.0076,0.0657,-0.0079,idle
2024-06-04 18:57:33.113815,64008,5967,31.2,3.6,90.3,-1.0076,0.0657,-0.0075,idle
2024-06-04 18:57:33.123815,64008,5968,31.2,3.6,90.3,-1.0067,0.0682,-0.0065,idle
2024-06-04 18:57:33.133815,64008,5969,31.2,3.6,90.3,-1.0076,0.0638,-0.006,idle
2024-06-04 18:57:33.143815,64120,5970,31.2,3.4,90.3,-1.0072,0.0589,-0.0055,idle
2024-06-04 18:57:33.153815,64120,5971,31.2,3.4,90.3,-1.0072,0.0599,-0.0045,idle
2024-06-04 18:57:33.163815,64120,5972,31.2,3.4,90.3,-1.0106,0.0609,-0.004,idle
2024-06-04 18:57:33.173815,64128,5973,31.2,3.4,90.3,-1.0135,0.0613,-0.004,idle
2024-06-04 18:57:33.183815,64128,5974,31.2,3.4,90.3,-1.013,0.0613,-0.004,idle
2024-06-04 18:57:33.193815,64128,5975,31.2,3.4,90.3,-1.0086,0.0579,-0.005,idle
2024-06-04 18:57:33.203815,64128,5976,31.2,3.4,90.3,-1.0052,0.0589,-0.006,idle
2024-06-04 18:57:33.213815,64128,5977,31.2,3.4,90.3,-1.0037,0.0633,-0.0065,idle
2024-06-04 18:57:33.223815,64128,5978,31.2,3.4,90.3,-1.0062,0.0667,-0.007,idle
2024-06-04 18:57:33.233815,64136,5979,31.2,3.4,90.3,-1.0096,0.0696,-0.007,idle
2024-06-04 18:57:33.243815,64136,5980,31.2,3.4,90.3,-1.0091,0.0701,-0.0079,idle
2024-06-04 18:57:33.253815,64136,5981,31.2,3.5,90.3,-1.0047,0.0692,-0.0084,idle
2024-06-04 18:57:33.263815,64136,5982,31.2,3.5,90.3,-1.0032,0.0682,-0.0084,idle
2024-06-04 18:57:33.273815,64248,5983,31.3,3.6,90.3,-1.0052,0.0677,-0.0075,idle
2024-06-04 18:57:33.283815,64248,5984,31.3,3.6,90.3,-1.0091,0.0657,-0.0065,idle
2024-06-04 18:57:33.293815,64248,5985,31.3,3.6,90.3,-1.0116,0.0584,-0.0055,idle
2024-06-04 18:57:33.303815,64248,5986,31.3,3.6,90.3,-1.0111,0.0565,-0.0045,idle
2024-06-04 18:57:33.313815,64248,5987,31.3,3.6,90.3,-1.0116,0.0604,-0.005,idle
2024-06-04 18:57:33.323815,64256,5988,31.3,3.6,90.3,-1.0111,0.0623,-0.0055,idle
2024-06-04 18:57:33.333815,64256,5989,31.3,3.6,90.3,-1.0086,0.0618,-0.0055,idle
2024-06-04 18:57:33.343815,64256,5990,31.3,3.6,90.3,-1.0067,0.0604,-0.0055,idle
2024-06-04 18:57:33.353815,64256,5991,31.3,3.6,90.3,-1.0072,0.0599,-0.006,idle
2024-06-04 18:57:33.363815,64256,5992,31.3,3.6,90.3,-1.0076,0.0604,-0.0055,idle
2024-06-04 18:57:33.373815,64256,5993,31.3,3.6,90.3,-1.0086,0.0604,-0.005,idle
2024-06-04 18:57:33.383815,64256,5994,31.3,3.6,90.3,-1.0091,0.0613,-0.005,idle
2024-06-04 18:57:33.393815,64264,5995,31.3,3.6,90.3,-1.0086,0.0618,-0.0055,idle
2024-06-04 18:57:33.403815,64368,5996,31.3,3.6,90.3,-1.0072,0.0648,-0.006,idle
2024-06-04 18:57:33.413815,64376,5997,31.3,3.6,90.3,-1.0072,0.0682,-0.006,idle
2024-06-04 18:57:33.423815,64376,5998,31.3,3.6,90.3,-1.0086,0.0677,-0.0065,idle
2024-06-04 18:57:33.433815,64376,5999,31.3,3.6,90.3,-1.0111,0.0628,-0.007,idle
2024-06-04 18:57:33.443815,64376,6000,31.3,3.6,90.3,-1.0106,0.0609,-0.007,idle
2024-06-04 18:57:33.453815,64376,6001,31.3,3.6,90.3,-1.0086,0.0628,-0.0065,idle
2024-06-04 18:57:33.463815,64376,6002,31.3,3.6,90.3,-1.0081,0.0628,-0.0065,idle
2024-06-04 18:57:33.473815,64384,6003,31.3,3.6,90.3,-1.0062,0.0618,-0.006,idle
2024-06-04 18:57:33.483815,64384,6004,31.3,3.6,90.3,-1.0028,0.0648,-0.0055,idle
2024-06-04 18:57:33.493815,64384,6005,31.3,3.6,90.3,-1.0037,0.0672,-0.0055,idle
2024-06-04 18:57:33.503815,64384,6006,31.3,3.6,90.3,-1.0081,0.0652,-0.0055,idle
2024-06-04 18:57:33.513815,64384,6007,31.3,3.6,90.3,-1.0116,0.0623,-0.0045,idle
2024-06-04 18:57:33.523815,64384,6008,31.3,3.6,90.3,-1.0135,0.0579,-0.0036,idle
2024-06-04 18:57:33.533815,64496,6009,31.3,3.4,90.2,-1.0135,0.0555,-0.0036,idle
2024-06-04 18:57:33.543815,64496,6010,31.3,3.4,90.2,-1.012,0.0565,-0.004,idle
2024-06-04 18:57:33.553815,64496,6011,31.3,3.4,90.2,-1.0106,0.0574,-0.004,idle
2024-06-04 18:57:33.563815,64504,6012,31.3,3.4,90.2,-1.0096,0.055,-0.0036,idle
2024-06-04 18:57:33.573815,64504,6013,31.3,3.4,90.2,-1.0076,0.054,-0.0031,idle
2024-06-04 18:57:33.583815,64504,6014,31.3,3.4,90.2,-1.0057,0.0584,-0.0036,idle
2024-06-04 18:57:33.593815,64504,6015,31.3,3.4,90.2,-1.0076,0.0618,-0.0045,idle
2024-06-04 18:57:33.603815,64504,6016,31.3,3.4,90.2,-1.0076,0.0628,-0.006,idle
2024-06-04 18:57:33.613815,64504,6017,31.3,3.4,90.2,-1.0057,0.0638,-0.007,idle
2024-06-04 18:57:33.623815,64504,6018,31.3,3.4,90.2,-1.0062,0.0652,-0.0075,idle
2024-06-04 18:57:33.633815,64512,6019,31.3,3.4,90.2,-1.0086,0.0652,-0.0065,idle
2024-06-04 18:57:33.643815,64512,6020,31.3,3.4,90.2,-1.0116,0.0628,-0.0055,idle
2024-06-04 18:57:33.653815,64512,6021,31.3,3.4,90.2,-1.013,0.0589,-0.005,idle
2024-06-04 18:57:33.663815,64624,6022,31.3,3.3,90.2,-1.0111,0.0565,-0.004,idle
2024-06-04 18:57:33.673815,64624,6023,31.3,3.2,90.2,-1.0091,0.0569,-0.0036,idle
2024-06-04 18:57:33.683815,64624,6024,31.3,3.3,90.2,-1.0086,0.0589,-0.004,idle
2024-06-04 18:57:33.693815,64624,6025,31.3,3.3,90.2,-1.0072,0.0618,-0.004,idle
2024-06-04 18:57:33.703815,64624,6026,31.3,3.3,90.2,-1.0081,0.0643,-0.0045,idle
2024-06-04 18:57:33.713815,64632,6027,31.3,3.3,90.2,-1.0101,0.0623,-0.0045,idle
2024-06-04 18:57:33.723815,64632,6028,31.3,3.3,90.2,-1.0091,0.0579,-0.004,idle
2024-06-04 18:57:33.733815,64632,6029,31.3,3.3,90.2,-1.0057,0.0579,-0.004,idle
2024-06-04 18:57:33.743815,64632,6030,31.3,3.3,90.2,-1.0037,0.0599,-0.004,idle
2024-06-04 18:57:33.753815,64632,6031,31.3,3.3,90.2,-1.0076,0.0589,-0.0045,idle
2024-06-04 18:57:33.763815,64632,6032,31.3,3.3,90.2,-1.013,0.0589,-0.0045,idle
2024-06-04 18:57:33.773815,64632,6033,31.3,3.3,90.2,-1.0135,0.0565,-0.004,idle
2024-06-04 18:57:33.783815,64640,6034,31.3,3.3,90.2,-1.0096,0.0579,-0.004,idle
2024-06-04 18:57:33.793815,64744,6035,31.3,3.3,90.2,-1.0067,0.0599,-0.005,idle
2024-06-04 18:57:33.803815,64752,6036,31.3,3.3,90.2,-1.0072,0.0589,-0.0055,idle
2024-06-04 18:57:33.813815,64752,6037,31.3,3.3,90.2,-1.0096,0.0594,-0.0055,idle
2024-06-04 18:57:33.823815,64752,6038,31.3,3.3,90.2,-1.0116,0.0613,-0.005,idle
2024-06-04 18:57:33.833815,64752,6039,31.3,3.3,90.2,-1.0111,0.0633,-0.0045,idle
2024-06-04 18:57:33.843815,64752,6040,31.3,3.3,90.2,-1.0096,0.0623,-0.0045,idle
2024-06-04 18:57:33.853815,64752,6041,31.3,3.3,90.2,-1.0067,0.0599,-0.0055,idle
2024-06-04 18:57:33.863815,64752,6042,31.3,3.3,90.2,-1.0057,0.0584,-0.0055,idle
2024-06-04 18:57:33.873815,64760,6043,31.3,3.3,90.2,-1.0081,0.0594,-0.0045,idle
2024-06-04 18:57:33.883815,64760,6044,31.3,3.3,90.2,-1.0101,0.0589,-0.004,idle
2024-06-04 18:57:33.893815,64760,6045,31.3,3.3,90.2,-1.0106,0.0555,-0.0031,idle
2024-06-04 18:57:33.903815,64760,6046,31.3,3.3,90.2,-1.0111,0.0526,-0.0026,idle
2024-06-04 18:57:33.913815,64872,6047,31.3,3.1,90.1,-1.0106,0.0521,-0.0021,idle
2024-06-04 18:57:33.923815,64872,6048,31.3,3.1,90.1,-1.0081,0.0555,-0.0036,idle
2024-06-04 18:57:33.933815,64872,6049,31.3,3.1,90.1,-1.0081,0.0589,-0.0045,idle
2024-06-04 18:57:33.943815,64872,6050,31.3,3.1,90.1,-1.0067,0.0618,-0.005,idle
2024-06-04 18:57:33.953815,64872,6051,31.3,3.2,90.1,-1.0067,0.0628,-0.0055,idle
2024-06-04 18:57:33.963815,64880,6052,31.3,3.2,90.1,-1.0101,0.0604,-0.006,idle
2024-06-04 18:57:33.973815,64880,6053,31.3,3.2,90.1,-1.0111,0.0589,-0.0065,idle
2024-06-04 18:57:33.983815,64880,6054,31.3,3.2,90.1,-1.0091,0.0574,-0.0065,idle
2024-06-04 18:57:33.993815,64880,6055,31.3,3.2,90.1,-1.0076,0.0574,-0.0065,idle
2024-06-04 18:57:34.003815,64880,6056,31.3,3.2,90.1,-1.0076,0.0589,-0.0065,idle
2024-06-04 18:57:34.013815,64880,6057,31.3,3.2,90.1,-1.0076,0.0599,-0.006,idle
2024-06-04 18:57:34.023815,64888,6058,31.3,3.2,90.1,-1.0067,0.0613,-0.005,idle
2024-06-04 18:57:34.033815,64888,6059,31.3,3.2,90.1,-1.0067,0.0623,-0.0045,idle
2024-06-04 18:57:34.043815,65000,6060,31.4,3.3,90.1,-1.0086,0.0599,-0.0036,idle
2024-06-04 18:57:34.053815,65000,6061,31.4,3.3,90.1,-1.0101,0.0569,-0.0026,idle
2024-06-04 18:57:34.063815,65000,6062,31.4,3.3,90.1,-1.0111,0.0569,-0.0026,idle
2024-06-04 18:57:34.073815,65000,6063,31.4,3.3,90.1,-1.0106,0.0555,-0.0036,idle
2024-06-04 18:57:34.083815,65000,6064,31.4,3.3,90.1,-1.0086,0.0569,-0.0045,idle
2024-06-04 18:57:34.093815,65000,6065,31.4,3.3,90.1,-1.0081,0.0604,-0.006,idle
2024-06-04 18:57:34.103815,65000,6066,31.4,3.3,90.1,-1.0091,0.0599,-0.0055,idle
2024-06-04 18:57:34.113815,65008,6067,31.4,3.3,90.1,-1.0096,0.0584,-0.0045,idle
2024-06-04 18:57:34.123815,65008,6068,31.4,3.3,90.1,-1.0096,0.0584,-0.0045,idle
2024-06-04 18:57:34.133815,65008,6069,31.4,3.3,90.1,-1.0081,0.0613,-0.005,idle
2024-06-04 18:57:34.143815,65008,6070,31.4,3.3,90.1,-1.0072,0.0623,-0.0055,idle
2024-06-04 18:57:34.153815,65008,6071,31.4,3.3,90.1,-1.0067,0.0613,-0.005,idle
2024-06-04 18:57:34.163815,65008,6072,31.4,3.3,90.1,-1.0067,0.0604,-0.0045,idle
2024-06-04 18:57:34.173815,65120,6073,31.4,3.4,90.2,-1.0076,0.0613,-0.0045,idle
2024-06-04 18:57:34.183815,65120,6074,31.4,3.4,90.2,-1.0101,0.0609,-0.0036,idle
2024-06-04 18:57:34.193815,65120,6075,31.4,3.4,90.2,-1.0111,0.0579,-0.0031,idle
2024-06-04 18:57:34.203815,65128,6076,31.4,3.4,90.2,-1.0091,0.0579,-0.0036,idle
2024-06-04 18:57:34.213815,65128,6077,31.4,3.4,90.2,-1.0091,0.0579,-0.004,idle
2024-06-04 18:57:34.223815,65128,6078,31.4,3.4,90.2,-1.0101,0.0584,-0.004,idle
2024-06-04 18:57:34.233815,65128,6079,31.4,3.4,90.2,-1.0111,0.0574,-0.004,idle
2024-06-04 18:57:34.243815,65128,6080,31.4,3.4,90.2,-1.0116,0.054,-0.004,idle
2024-06-04 18:57:34.253815,65128,6081,31.4,3.4,90.2,-1.0096,0.055,-0.0045,idle
2024-06-04 18:57:34.263815,65136,6082,31.4,3.4,90.2,-1.0086,0.0579,-0.005,idle
2024-06-04 18:57:34.273815,65136,6083,31.4,3.4,90.2,-1.0081,0.0618,-0.005,idle
2024-06-04 18:57:34.283815,65136,6084,31.4,3.4,90.2,-1.0057,0.0652,-0.0055,idle
2024-06-04 18:57:34.293815,65136,6085,31.4,3.4,90.2,-1.0047,0.0657,-0.0065,idle
2024-06-04 18:57:34.303815,65248,6086,31.4,3.6,90.2,-1.0052,0.0667,-0.0065,idle
2024-06-04 18:57:34.313815,65248,6087,31.4,3.6,90.2,-1.0067,0.0667,-0.0065,idle
2024-06-04 18:57:34.323815,65248,6088,31.4,3.6,90.2,-1.0081,0.0662,-0.006,idle
2024-06-04 18:57:34.333815,65248,6089,31.4,3.6,90.2,-1.0081,0.0613,-0.0065,idle
2024-06-04 18:57:34.343815,65248,6090,31.4,3.6,90.2,-1.0081,0.0565,-0.0065,idle
2024-06-04 18:57:34.353815,65256,6091,31.4,3.6,90.2,-1.0091,0.0574,-0.006,idle
2024-06-04 18:57:34.363815,65256,6092,31.4,3.6,90.2,-1.0106,0.0579,-0.005,idle
2024-06-04 18:57:34.373815,65256,6093,31.4,3.6,90.2,-1.0096,0.0594,-0.005,idle
2024-06-04 18:57:34.383815,65256,6094,31.4,3.6,90.2,-1.0067,0.0609,-0.006,idle
2024-06-04 18:57:34.393815,65256,6095,31.4,3.6,90.2,-1.0057,0.0633,-0.007,idle
2024-06-04 18:57:34.403815,65256,6096,31.4,3.6,90.2,-1.0067,0.0652,-0.0065,idle
2024-06-04 18:57:34.413815,65256,6097,31.4,3.6,90.2,-1.0091,0.0652,-0.0065,idle
2024-06-04 18:57:34.423815,65264,6098,31.4,3.6,90.2,-1.0086,0.0628,-0.007,idle
2024-06-04 18:57:34.433815,65368,6099,31.5,3.5,90.3,-1.0076,0.0599,-0.0065,idle
2024-06-04 18:57:34.443815,65376,6100,31.5,3.5,90.3,-1.0081,0.0599,-0.0055,idle
2024-06-04 18:57:34.453815,65376,6101,31.5,3.5,90.3,-1.0096,0.0584,-0.005,idle
2024-06-04 18:57:34.463815,65376,6102,31.5,3.5,90.3,-1.0106,0.0565,-0.005,idle
2024-06-04 18:57:34.473815,65376,6103,31.5,3.5,90.3,-1.0086,0.0574,-0.0045,idle
2024-06-04 18:57:34.483815,65376,6104,31.5,3.5,90.3,-1.0081,0.0594,-0.0045,idle
2024-06-04 18:57:34.493815,65376,6105,31.5,3.5,90.3,-1.0091,0.0604,-0.005,idle
2024-06-04 18:57:34.503815,65384,6106,31.5,3.5,90.3,-1.0081,0.0594,-0.005,idle
2024-06-04 18:57:34.513815,65384,6107,31.5,3.5,90.3,-1.0072,0.0604,-0.0055,idle
2024-06-04 18:57:34.523815,65384,6108,31.5,3.5,90.3,-1.0081,0.0643,-0.0075,idle
2024-06-04 18:57:34.533815,65384,6109,31.5,3.5,90.3,-1.0081,0.0643,-0.0079,idle
2024-06-04 18:57:34.543815,65384,6110,31.5,3.5,90.3,-1.0072,0.0648,-0.0075,idle
2024-06-04 18:57:34.553815,65384,6111,31.5,3.5,90.3,-1.0062,0.0657,-0.007,idle
2024-06-04 18:57:34.563815,65496,6112,31.6,3.6,90.2,-1.0072,0.0657,-0.006,idle
2024-06-04 18:57:34.573815,65496,6113,31.6,3.6,90.2,-1.0106,0.0604,-0.005,idle
2024-06-04 18:57:34.583815,65496,6114,31.6,3.6,90.2,-1.013,0.0521,-0.0045,idle
2024-06-04 18:57:34.593815,65504,6115,31.6,3.6,90.2,-1.0125,0.0506,-0.0045,idle
2024-06-04 18:57:34.603815,65504,6116,31.6,3.6,90.2,-1.0096,0.0545,-0.0055,idle
2024-06-04 18:57:34.613815,65504,6117,31.6,3.6,90.2,-1.0072,0.0594,-0.0065,idle
2024-06-04 18:57:34.623815,65504,6118,31.6,3.6,90.2,-1.0062,0.0648,-0.0075,idle
2024-06-04 18:57:34.633815,65504,6119,31.6,3.6,90.2,-1.0067,0.0672,-0.007,idle
2024-06-04 18:57:34.643815,65504,6120,31.6,3.6,90.2,-1.0067,0.0652,-0.0065,idle
2024-06-04 18:57:34.653815,65504,6121,31.6,3.6,90.2,-1.0052,0.0643,-0.0055,idle
2024-06-04 18:57:34.663815,65512,6122,31.6,3.6,90.2,-1.0042,0.0633,-0.005,idle
2024-06-04 18:57:34.673815,65512,6123,31.6,3.6,90.2,-1.0072,0.0599,-0.004,idle
2024-06-04 18:57:34.683815,65512,6124,31.6,3.6,90.2,-1.012,0.0569,-0.0031,idle
2024-06-04 18:57:34.693815,65624,6125,31.6,3.3,90.2,-1.013,0.055,-0.0031,idle
2024-06-04 18:57:34.703815,65624,6126,31.6,3.3,90.2,-1.013,0.0545,-0.0031,idle
2024-06-04 18:57:34.713815,65624,6127,31.6,3.3,90.2,-1.012,0.0545,-0.0026,idle
2024-06-04 18:57:34.723815,65624,6128,31.6,3.3,90.2,-1.0101,0.0545,-0.0031,idle
2024-06-04 18:57:34.733815,65624,6129,31.6,3.3,90.2,-1.0072,0.0574,-0.0036,idle
2024-06-04 18:57:34.743815,65632,6130,31.6,3.3,90.2,-1.0067,0.0609,-0.004,idle
2024-06-04 18:57:34.753815,65632,6131,31.6,3.3,90.2,-1.0086,0.0618,-0.005,idle
2024-06-04 18:57:34.763815,65632,6132,31.6,3.3,90.2,-1.0101,0.0613,-0.0055,idle
2024-06-04 18:57:34.773815,65632,6133,31.6,3.3,90.2,-1.0101,0.0618,-0.006,idle
2024-06-04 18:57:34.783815,65632,6134,31.6,3.3,90.2,-1.0086,0.0628,-0.007,idle
2024-06-04 18:57:34.793815,65632,6135,31.6,3.3,90.2,-1.0076,0.0623,-0.0075,idle
2024-06-04 18:57:34.803815,65632,6136,31.6,3.3,90.2,-1.0062,0.0643,-0.007,idle
2024-06-04 18:57:34.813815,65640,6137,31.6,3.3,90.2,-1.0076,0.0662,-0.0065,idle
2024-06-04 18:57:34.823815,65744,6138,31.7,3.4,90.2,-1.0106,0.0633,-0.0065,idle
2024-06-04 18:57:34.833815,65752,6139,31.7,3.4,90.2,-1.0101,0.0599,-0.005,idle
2024-06-04 18:57:34.843815,65752,6140,31.7,3.4,90.2,-1.0091,0.0604,-0.004,idle
2024-06-04 18:57:34.853815,65752,6141,31.7,3.4,90.2,-1.0106,0.0604,-0.004,idle
2024-06-04 18:57:34.863815,65752,6142,31.7,3.4,90.2,-1.0106,0.0579,-0.0036,idle
2024-06-04 18:57:34.873815,65752,6143,31.7,3.4,90.2,-1.0086,0.0569,-0.0036,idle
2024-06-04 18:57:34.883815,65752,6144,31.7,3.4,90.2,-1.0091,0.0574,-0.0036,idle
2024-06-04 18:57:34.893815,65752,6145,31.7,3.4,90.2,-1.0101,0.0589,-0.0045,idle
2024-06-04 18:57:34.903815,65760,6146,31.7,3.4,90.2,-1.0091,0.0599,-0.005,idle
2024-06-04 18:57:34.913815,65760,6147,31.7,3.4,90.2,-1.0072,0.0599,-0.005,idle
2024-06-04 18:57:34.923815,65760,6148,31.7,3.4,90.2,-1.0072,0.0609,-0.0055,idle
2024-06-04 18:57:34.933815,65760,6149,31.7,3.4,90.2,-1.0101,0.0604,-0.0055,idle
2024-06-04 18:57:34.943815,65872,6150,31.7,3.4,90.2,-1.0101,0.0609,-0.005,idle
2024-06-04 18:57:34.953815,65872,6151,31.7,3.4,90.2,-1.0086,0.0633,-0.005,idle
2024-06-04 18:57:34.963815,65872,6152,31.7,3.4,90.2,-1.0081,0.0652,-0.0055,idle
2024-06-04 18:57:34.973815,65872,6153,31.7,3.4,90.2,-1.0086,0.0648,-0.006,idle
2024-06-04 18:57:34.983815,65872,6154,31.7,3.4,90.2,-1.0101,0.0633,-0.007,idle
