read_at,millis,count,Yaw(deg),Pitch(deg),Roll(deg),ax(mg),ay(mg),az(mg),target_name
2024-06-04 18:58:22.011169,113256,11036,102.0,11.0,69.8,-1.3914,-0.9727,0.5979,left-right
2024-06-04 18:58:22.021169,113256,11037,102.0,10.8,69.8,-1.3631,-1.0108,0.5789,left-right
2024-06-04 18:58:22.031169,113256,11038,102.0,10.5,69.8,-1.3348,-1.0201,0.5603,left-right
2024-06-04 18:58:22.041169,113256,11039,102.0,10.2,69.8,-1.3094,-0.9913,0.5501,left-right
2024-06-04 18:58:22.051169,113256,11040,102.0,10.0,69.8,-1.2552,-0.9513,0.5442,left-right
2024-06-04 18:58:22.061169,113256,11041,101.9,9.7,69.8,-1.1956,-0.9078,0.5354,left-right
2024-06-04 18:58:22.071169,113264,11042,101.9,9.5,69.8,-1.1414,-0.8619,0.5256,left-right
2024-06-04 18:58:22.081169,113368,11043,94.6,-7.4,69.1,-1.0921,-0.7945,0.5173,left-right
2024-06-04 18:58:22.091169,113376,11044,94.5,-7.5,69.1,-1.0472,-0.7213,0.5076,left-right
2024-06-04 18:58:22.101169,113376,11045,94.4,-7.6,69.1,-0.9949,-0.6598,0.4998,left-right
2024-06-04 18:58:22.111169,113376,11046,94.3,-7.7,69.1,-0.953,-0.5977,0.4954,left-right
2024-06-04 18:58:22.121169,113376,11047,94.2,-7.8,69.1,-0.93,-0.5411,0.4944,left-right
2024-06-04 18:58:22.131169,113376,11048,94.1,-7.9,69.1,-0.9144,-0.4845,0.4915,left-right
2024-06-04 18:58:22.141169,113376,11049,93.9,-7.9,69.2,-0.908,-0.4171,0.4856,left-right
2024-06-04 18:58:22.151169,113376,11050,93.8,-7.9,69.2,-0.9027,-0.3463,0.4817,left-right
2024-06-04 18:58:22.161169,113384,11051,93.7,-7.9,69.2,-0.8909,-0.2735,0.4778,left-right
2024-06-04 18:58:22.171169,113384,11052,93.5,-7.8,69.2,-0.8753,-0.2008,0.471,left-right
2024-06-04 18:58:22.181169,113384,11053,93.4,-7.8,69.2,-0.8602,-0.1358,0.4631,left-right
2024-06-04 18:58:22.191169,113384,11054,93.3,-7.7,69.3,-0.8514,-0.0704,0.4558,left-right
2024-06-04 18:58:22.201169,113384,11055,93.1,-7.6,69.3,-0.8431,-0.0025,0.447,left-right
2024-06-04 18:58:22.211169,113496,11056,79.5,1.7,69.5,-0.8304,0.0692,0.4353,left-right
2024-06-04 18:58:22.221169,113496,11057,79.4,1.8,69.5,-0.8079,0.1595,0.4216,left-right
2024-06-04 18:58:22.231169,113496,11058,79.2,1.9,69.5,-0.7791,0.2581,0.407,left-right
2024-06-04 18:58:22.241169,113504,11059,79.0,2.1,69.5,-0.7498,0.3592,0.3889,left-right
2024-06-04 18:58:22.251169,113504,11060,78.9,2.4,69.5,-0.7235,0.4725,0.3689,left-right
2024-06-04 18:58:22.261169,113504,11061,78.7,2.7,69.6,-0.6976,0.5921,0.3513,left-right
2024-06-04 18:58:22.271169,113504,11062,78.6,3.0,69.6,-0.6663,0.7059,0.3338,left-right
2024-06-04 18:58:22.281169,113504,11063,78.4,3.3,69.6,-0.6331,0.8177,0.3108,left-right
2024-06-04 18:58:22.291169,113504,11064,78.3,3.6,69.6,-0.6009,0.95,0.28,left-right
2024-06-04 18:58:22.301169,113504,11065,78.2,4.0,69.6,-0.5667,1.098,0.2459,left-right
2024-06-04 18:58:22.311169,113512,11066,78.0,4.4,69.7,-0.5228,1.2396,0.2102,left-right
2024-06-04 18:58:22.321169,113512,11067,77.9,4.8,69.7,-0.4749,1.3685,0.1751,left-right
2024-06-04 18:58:22.331169,113512,11068,77.9,5.2,69.7,-0.4407,1.4808,0.1419,left-right
2024-06-04 18:58:22.341169,113624,11069,72.4,36.3,71.1,-0.431,1.5662,0.1145,left-right
2024-06-04 18:58:22.351169,113624,11070,72.3,36.6,71.1,-0.4163,1.6194,0.0847,left-right
2024-06-04 18:58:22.361169,113624,11071,72.3,36.8,71.1,-0.3944,1.6356,0.0515,left-right
2024-06-04 18:58:22.371169,113624,11072,72.3,37.1,71.1,-0.3919,1.6282,0.0281,left-right
2024-06-04 18:58:22.381169,113624,11073,72.4,37.3,71.1,-0.3958,1.6092,0.0188,left-right
2024-06-04 18:58:22.391169,113624,11074,72.4,37.6,71.2,-0.3895,1.5901,0.0227,left-right
2024-06-04 18:58:22.401169,113632,11075,72.5,37.8,71.2,-0.3851,1.5687,0.033,left-right
2024-06-04 18:58:22.411169,113632,11076,72.6,38.0,71.3,-0.3953,1.5252,0.0422,left-right
2024-06-04 18:58:22.421169,113632,11077,72.7,38.2,71.3,-0.4163,1.4588,0.0491,left-right
2024-06-04 18:58:22.431169,113632,11078,72.8,38.3,71.4,-0.4481,1.3729,0.0564,left-right
2024-06-04 18:58:22.441169,113632,11079,73.0,38.5,71.4,-0.491,1.2625,0.0696,left-right
2024-06-04 18:58:22.451169,113632,11080,73.1,38.6,71.5,-0.5413,1.1409,0.0891,left-right
2024-06-04 18:58:22.461169,113640,11081,73.3,38.7,71.6,-0.5965,1.034,0.116,left-right
2024-06-04 18:58:22.471169,113744,11082,86.3,43.7,75.5,-0.6546,0.9564,0.1487,left-right
2024-06-04 18:58:22.481169,113744,11083,86.5,43.7,75.6,-0.7098,0.8943,0.1848,left-right
2024-06-04 18:58:22.491169,113752,11084,86.6,43.7,75.6,-0.7552,0.8113,0.2263,left-right
2024-06-04 18:58:22.501169,113752,11085,86.8,43.6,75.7,-0.8011,0.6981,0.2644,left-right
2024-06-04 18:58:22.511169,113752,11086,86.9,43.5,75.7,-0.846,0.5814,0.2991,left-right
2024-06-04 18:58:22.521169,113752,11087,87.0,43.3,75.7,-0.8665,0.4857,0.3323,left-right
2024-06-04 18:58:22.531169,113752,11088,87.1,43.1,75.7,-0.8514,0.4261,0.366,left-right
2024-06-04 18:58:22.541169,113752,11089,87.2,42.9,75.6,-0.8182,0.4188,0.3826,left-right
2024-06-04 18:58:22.551169,113760,11090,87.3,42.7,75.6,-0.8568,0.4495,0.3933,left-right
2024-06-04 18:58:22.561169,113760,11091,87.4,42.5,75.6,-1.0037,0.4188,0.4544,left-right
2024-06-04 18:58:22.571169,113760,11092,87.6,42.3,75.6,-1.1087,0.2576,0.5056,left-right
2024-06-04 18:58:22.581169,113760,11093,87.7,42.0,75.6,-1.0946,0.0311,0.4895,left-right
2024-06-04 18:58:22.591169,113760,11094,87.8,41.7,75.6,-1.0369,-0.1441,0.4646,left-right
2024-06-04 18:58:22.601169,113872,11095,96.2,19.0,73.6,-0.9906,-0.214,0.4539,left-right
2024-06-04 18:58:22.611169,113872,11096,96.3,18.9,73.6,-0.9481,-0.2359,0.449,left-right
2024-06-04 18:58:22.621169,113872,11097,96.4,18.6,73.5,-0.9198,-0.2867,0.4524,left-right
2024-06-04 18:58:22.631169,113872,11098,96.5,18.4,73.5,-0.9407,-0.3775,0.4661,left-right
2024-06-04 18:58:22.641169,113880,11099,96.5,18.1,73.4,-0.9959,-0.4806,0.489,left-right
2024-06-04 18:58:22.651169,113880,11100,96.6,17.8,73.4,-1.076,-0.5836,0.5173,left-right
2024-06-04 18:58:22.661169,113880,11101,96.7,17.5,73.3,-1.1243,-0.6847,0.5408,left-right
2024-06-04 18:58:22.671169,113880,11102,96.7,17.2,73.3,-1.1248,-0.7774,0.5584,left-right
2024-06-04 18:58:22.681169,113880,11103,96.8,16.9,73.2,-1.1361,-0.8487,0.5701,left-right
2024-06-04 18:58:22.691169,113880,11104,96.8,16.6,73.1,-1.1634,-0.8868,0.5857,left-right
2024-06-04 18:58:22.701169,113888,11105,96.8,16.3,73.1,-1.1981,-0.9054,0.6047,left-right
2024-06-04 18:58:22.711169,113888,11106,96.8,16.0,73.0,-1.2259,-0.9185,0.6199,left-right
2024-06-04 18:58:22.721169,113888,11107,96.8,15.8,72.9,-1.2552,-0.9376,0.6301,left-right
2024-06-04 18:58:22.731169,114000,11108,94.3,-4.9,68.4,-1.2767,-0.9381,0.6321,left-right
2024-06-04 18:58:22.741169,114000,11109,94.3,-5.1,68.4,-1.2845,-0.9117,0.6248,left-right
2024-06-04 18:58:22.751169,114000,11110,94.2,-5.2,68.4,-1.2874,-0.8643,0.6135,left-right
2024-06-04 18:58:22.761169,114000,11111,94.1,-5.3,68.4,-1.2957,-0.8028,0.6072,left-right
2024-06-04 18:58:22.771169,114000,11112,94.0,-5.5,68.4,-1.307,-0.7223,0.6106,left-right
2024-06-04 18:58:22.781169,114000,11113,94.0,-5.6,68.4,-1.3021,-0.6153,0.6209,left-right
2024-06-04 18:58:22.791169,114008,11114,93.8,-5.6,68.4,-1.2933,-0.4991,0.6375,left-right
2024-06-04 18:58:22.801169,114008,11115,93.7,-5.7,68.4,-1.2845,-0.3829,0.6526,left-right
2024-06-04 18:58:22.811169,114008,11116,93.6,-5.7,68.4,-1.2694,-0.2808,0.6604,left-right
2024-06-04 18:58:22.821169,114008,11117,93.5,-5.6,68.4,-1.2366,-0.1925,0.6575,left-right
2024-06-04 18:58:22.831169,114008,11118,93.4,-5.6,68.4,-1.1844,-0.0973,0.6414,left-right
2024-06-04 18:58:22.841169,114008,11119,93.2,-5.5,68.5,-1.1219,0.0174,0.6116,left-right
2024-06-04 18:58:22.851169,114008,11120,93.1,-5.4,68.5,-1.055,0.139,0.5745,left-right
2024-06-04 18:58:22.861169,114120,11121,80.9,5.0,69.3,-1.0003,0.263,0.5369,left-right
2024-06-04 18:58:22.871169,114120,11122,80.7,5.2,69.3,-0.9481,0.3851,0.5022,left-right
2024-06-04 18:58:22.881169,114128,11123,80.6,5.3,69.3,-0.8934,0.4876,0.4666,left-right
2024-06-04 18:58:22.891169,114128,11124,80.4,5.5,69.4,-0.8372,0.5877,0.428,left-right
2024-06-04 18:58:22.901169,114128,11125,80.3,5.8,69.4,-0.7703,0.7015,0.3865,left-right
2024-06-04 18:58:22.911169,114128,11126,80.2,6.0,69.4,-0.6971,0.8245,0.345,left-right
2024-06-04 18:58:22.921169,114128,11127,80.1,6.3,69.5,-0.6297,0.951,0.301,left-right
2024-06-04 18:58:22.931169,114128,11128,80.0,6.7,69.5,-0.5648,1.0794,0.2459,left-right
2024-06-04 18:58:22.941169,114128,11129,79.9,7.0,69.6,-0.4979,1.1917,0.1765,left-right
2024-06-04 18:58:22.951169,114136,11130,79.8,7.4,69.6,-0.431,1.262,0.1013,left-right
2024-06-04 18:58:22.961169,114136,11131,79.7,7.8,69.7,-0.3778,1.306,0.0291,left-right
2024-06-04 18:58:22.971169,114136,11132,79.7,8.2,69.8,-0.3538,1.3167,-0.0338,left-right
2024-06-04 18:58:22.981169,114248,11133,78.5,37.8,77.4,-0.346,1.2996,-0.0792,left-right
2024-06-04 18:58:22.991169,114248,11134,78.5,38.0,77.5,-0.3377,1.2825,-0.1085,left-right
2024-06-04 18:58:23.001169,114248,11135,78.5,38.3,77.6,-0.3343,1.2645,-0.1271,left-right
2024-06-04 18:58:23.011169,114248,11136,78.5,38.5,77.6,-0.3377,1.2381,-0.1364,left-right
2024-06-04 18:58:23.021169,114248,11137,78.6,38.7,77.7,-0.348,1.2034,-0.1364,left-right
2024-06-04 18:58:23.031169,114256,11138,78.7,38.9,77.8,-0.3729,1.18,-0.1242,left-right
2024-06-04 18:58:23.041169,114256,11139,78.7,39.1,77.9,-0.4066,1.1727,-0.1032,left-right
2024-06-04 18:58:23.051169,114256,11140,78.8,39.3,77.9,-0.4212,1.1859,-0.0817,left-right
2024-06-04 18:58:23.061169,114256,11141,78.8,39.5,78.0,-0.4193,1.2147,-0.0631,left-right
2024-06-04 18:58:23.071169,114256,11142,78.9,39.7,78.1,-0.4227,1.2488,-0.0441,left-right
2024-06-04 18:58:23.081169,114256,11143,79.0,39.8,78.1,-0.4368,1.2664,-0.0245,left-right
2024-06-04 18:58:23.091169,114256,11144,79.1,40.0,78.1,-0.4481,1.2532,-0.0079,left-right
2024-06-04 18:58:23.101169,114264,11145,79.2,40.2,78.2,-0.4491,1.2244,0.0081,left-right
2024-06-04 18:58:23.111169,114368,11146,89.5,51.0,80.8,-0.4486,1.1907,0.0266,left-right
2024-06-04 18:58:23.121169,114376,11147,89.6,51.0,80.9,-0.4486,1.1487,0.052,left-right
2024-06-04 18:58:23.131169,114376,11148,89.7,51.0,80.9,-0.4491,1.1102,0.0872,left-right
2024-06-04 18:58:23.141169,114376,11149,89.8,51.0,80.9,-0.4564,1.0735,0.1292,left-right
2024-06-04 18:58:23.151169,114376,11150,90.0,51.0,80.9,-0.492,1.0062,0.1746,left-right
2024-06-04 18:58:23.161169,114376,11151,90.1,51.0,80.9,-0.5526,0.9085,0.2195,left-right
2024-06-04 18:58:23.171169,114376,11152,90.2,50.9,80.9,-0.617,0.7908,0.261,left-right
2024-06-04 18:58:23.181169,114376,11153,90.3,50.8,80.9,-0.6746,0.6551,0.3015,left-right
2024-06-04 18:58:23.191169,114384,11154,90.4,50.6,80.8,-0.7166,0.5193,0.343,left-right
2024-06-04 18:58:23.201169,114384,11155,90.4,50.4,80.7,-0.7542,0.4022,0.3894,left-right
2024-06-04 18:58:23.211169,114384,11156,90.4,50.1,80.6,-0.7977,0.3001,0.4397,left-right
2024-06-04 18:58:23.221169,114384,11157,90.5,49.8,80.4,-0.8436,0.2083,0.4851,left-right
2024-06-04 18:58:23.231169,114384,11158,90.5,49.5,80.3,-0.8846,0.1497,0.5217,left-right
2024-06-04 18:58:23.241169,114496,11159,96.8,26.6,71.1,-0.9207,0.1111,0.5554,left-right
2024-06-04 18:58:23.251169,114496,11160,96.9,26.4,71.0,-0.9827,0.0272,0.5852,left-right
2024-06-04 18:58:23.261169,114496,11161,97.0,26.2,70.9,-1.0555,-0.1002,0.614,left-right
2024-06-04 18:58:23.271169,114504,11162,97.1,25.9,70.8,-1.1229,-0.2257,0.6404,left-right
2024-06-04 18:58:23.281169,114504,11163,97.2,25.7,70.8,-1.1834,-0.3365,0.6506,left-right
2024-06-04 18:58:23.291169,114504,11164,97.3,25.4,70.7,-1.2401,-0.4215,0.656,left-right
2024-06-04 18:58:23.301169,114504,11165,97.4,25.1,70.7,-1.2899,-0.4825,0.6619,left-right
2024-06-04 18:58:23.311169,114504,11166,97.4,24.8,70.6,-1.3172,-0.526,0.6697,left-right
2024-06-04 18:58:23.321169,114504,11167,97.5,24.5,70.6,-1.3524,-0.5733,0.6726,left-right
2024-06-04 18:58:23.331169,114504,11168,97.6,24.2,70.6,-1.3988,-0.6246,0.6741,left-right
2024-06-04 18:58:23.341169,114512,11169,97.6,23.9,70.5,-1.432,-0.67,0.6843,left-right
2024-06-04 18:58:23.351169,114512,11170,97.7,23.6,70.5,-1.4461,-0.7232,0.6897,left-right
2024-06-04 18:58:23.361169,114512,11171,97.7,23.3,70.5,-1.4583,-0.7799,0.6824,left-right
2024-06-04 18:58:23.371169,114624,11172,99.9,1.6,69.7,-1.47,-0.8321,0.6677,left-right
2024-06-04 18:58:23.381169,114624,11173,99.9,1.5,69.7,-1.4642,-0.877,0.6536,left-right
2024-06-04 18:58:23.391169,114624,11174,99.9,1.3,69.7,-1.4359,-0.9093,0.6389,left-right
2024-06-04 18:58:23.401169,114624,11175,99.9,1.1,69.7,-1.4007,-0.9098,0.6218,left-right
2024-06-04 18:58:23.411169,114624,11176,99.8,0.9,69.7,-1.3607,-0.8873,0.6033,left-right
2024-06-04 18:58:23.421169,114624,11177,99.8,0.7,69.7,-1.304,-0.8458,0.5833,left-right
2024-06-04 18:58:23.431169,114632,11178,99.7,0.6,69.7,-1.2347,-0.7828,0.5637,left-right
2024-06-04 18:58:23.441169,114632,11179,99.6,0.4,69.8,-1.1644,-0.7076,0.5471,left-right
2024-06-04 18:58:23.451169,114632,11180,99.5,0.3,69.8,-1.0926,-0.6158,0.5354,left-right
2024-06-04 18:58:23.461169,114632,11181,99.5,0.2,69.8,-1.0291,-0.5186,0.5261,left-right
2024-06-04 18:58:23.471169,114632,11182,99.4,0.1,69.8,-0.972,-0.4312,0.5159,left-right
2024-06-04 18:58:23.481169,114632,11183,99.3,0.0,69.8,-0.9207,-0.3497,0.5051,left-right
2024-06-04 18:58:23.491169,114640,11184,99.1,0.0,69.8,-0.8797,-0.2808,0.4939,left-right
2024-06-04 18:58:23.501169,114744,11185,89.5,-3.2,68.3,-0.8514,-0.2203,0.4783,left-right
2024-06-04 18:58:23.511169,114744,11186,89.4,-3.2,68.3,-0.8289,-0.1549,0.4578,left-right
2024-06-04 18:58:23.521169,114752,11187,89.3,-3.2,68.3,-0.8021,-0.0846,0.4387,left-right
2024-06-04 18:58:23.531169,114752,11188,89.2,-3.1,68.3,-0.7806,-0.0089,0.4246,left-right
2024-06-04 18:58:23.541169,114752,11189,89.1,-3.1,68.3,-0.7757,0.0565,0.4094,left-right
2024-06-04 18:58:23.551169,114752,11190,89.0,-3.0,68.3,-0.7708,0.1107,0.4006,left-right
2024-06-04 18:58:23.561169,114752,11191,88.9,-2.9,68.3,-0.7537,0.1712,0.4026,left-right
2024-06-04 18:58:23.571169,114752,11192,88.8,-2.8,68.3,-0.7493,0.2318,0.4002,left-right
2024-06-04 18:58:23.581169,114760,11193,88.7,-2.6,68.4,-0.762,0.2899,0.3919,left-right
2024-06-04 18:58:23.591169,114760,11194,88.6,-2.5,68.4,-0.7742,0.3538,0.3801,left-right
2024-06-04 18:58:23.601169,114760,11195,88.5,-2.3,68.4,-0.765,0.4261,0.3655,left-right
2024-06-04 18:58:23.611169,114760,11196,88.4,-2.0,68.4,-0.7283,0.514,0.3455,left-right
2024-06-04 18:58:23.621169,114760,11197,88.3,-1.8,68.4,-0.6859,0.6048,0.3196,left-right
2024-06-04 18:58:23.631169,114872,11198,78.7,19.3,69.5,-0.6458,0.6893,0.2883,left-right
2024-06-04 18:58:23.641169,114872,11199,78.6,19.5,69.5,-0.6151,0.7664,0.2473,left-right
2024-06-04 18:58:23.651169,114872,11200,78.5,19.7,69.5,-0.6043,0.8304,0.2029,left-right
2024-06-04 18:58:23.661169,114872,11201,78.4,19.9,69.5,-0.6053,0.8914,0.1624,left-right
2024-06-04 18:58:23.671169,114880,11202,78.3,20.2,69.5,-0.6077,0.9593,0.1243,left-right
2024-06-04 18:58:23.681169,114880,11203,78.2,20.4,69.5,-0.6136,1.0364,0.0852,left-right
2024-06-04 18:58:23.691169,114880,11204,78.2,20.7,69.6,-0.6185,1.1356,0.0437,left-right
2024-06-04 18:58:23.701169,114880,11205,78.1,21.0,69.6,-0.6033,1.2459,0.0017,left-right
2024-06-04 18:58:23.711169,114880,11206,78.1,21.3,69.7,-0.5887,1.3392,-0.0421,left-right
2024-06-04 18:58:23.721169,114880,11207,78.1,21.6,69.8,-0.5946,1.4227,-0.0797,left-right
2024-06-04 18:58:23.731169,114888,11208,78.1,21.9,69.8,-0.5931,1.4901,-0.1007,left-right
2024-06-04 18:58:23.741169,114888,11209,78.1,22.2,69.9,-0.5946,1.5291,-0.1061,left-right
2024-06-04 18:58:23.751169,114888,11210,78.1,22.5,70.0,-0.6082,1.5604,-0.1002,left-right
2024-06-04 18:58:23.761169,115000,11211,84.0,43.2,76.0,-0.6082,1.5926,-0.087,left-right
2024-06-04 18:58:23.771169,115000,11212,84.1,43.3,76.1,-0.5911,1.6087,-0.0646,left-right
2024-06-04 18:58:23.781169,115000,11213,84.2,43.5,76.2,-0.5706,1.5804,-0.0324,left-right
2024-06-04 18:58:23.791169,115000,11214,84.3,43.6,76.2,-0.5667,1.5125,0.0007,left-right
2024-06-04 18:58:23.801169,115000,11215,84.5,43.7,76.3,-0.5789,1.4202,0.0325,left-right
2024-06-04 18:58:23.811169,115000,11216,84.6,43.8,76.4,-0.5848,1.3109,0.0642,left-right
2024-06-04 18:58:23.821169,115008,11217,84.8,43.9,76.5,-0.5828,1.1995,0.0969,left-right
2024-06-04 18:58:23.831169,115008,11218,84.9,44.0,76.5,-0.5833,1.0984,0.1306,left-right
2024-06-04 18:58:23.841169,115008,11219,85.1,44.0,76.5,-0.5726,1.0135,0.1624,left-right
2024-06-04 18:58:23.851169,115008,11220,85.2,44.1,76.6,-0.5408,0.9525,0.1941,left-right
2024-06-04 18:58:23.861169,115008,11221,85.3,44.1,76.6,-0.5072,0.9109,0.2332,left-right
2024-06-04 18:58:23.871169,115008,11222,85.5,44.1,76.5,-0.4891,0.8582,0.2791,left-right
2024-06-04 18:58:23.881169,115008,11223,85.6,44.2,76.5,-0.5013,0.7693,0.3264,left-right
2024-06-04 18:58:23.891169,115120,11224,95.9,42.1,70.1,-0.5604,0.6404,0.3728,left-right
2024-06-04 18:58:23.901169,115120,11225,96.1,42.0,70.0,-0.6453,0.4734,0.4172,left-right
2024-06-04 18:58:23.911169,115128,11226,96.2,41.8,70.0,-0.7147,0.2938,0.4627,left-right
2024-06-04 18:58:23.921169,115128,11227,96.3,41.5,69.9,-0.7689,0.1282,0.5037,left-right
2024-06-04 18:58:23.931169,115128,11228,96.4,41.2,69.8,-0.8568,-0.0015,0.5354,left-right
2024-06-04 18:58:23.941169,115128,11229,96.5,40.9,69.8,-0.8802,-0.067,0.5676,left-right
2024-06-04 18:58:23.951169,115128,11230,96.6,40.5,69.7,-0.8778,-0.0919,0.5925,left-right
2024-06-04 18:58:23.961169,115128,11231,96.7,40.2,69.6,-0.9442,-0.1251,0.6077,left-right
2024-06-04 18:58:23.971169,115128,11232,96.8,39.8,69.6,-1.0257,-0.193,0.6267,left-right
2024-06-04 18:58:23.981169,115136,11233,96.9,39.4,69.5,-1.1131,-0.295,0.6502,left-right
2024-06-04 18:58:23.991169,115136,11234,96.9,39.0,69.5,-1.1771,-0.4395,0.6629,left-right
2024-06-04 18:58:24.001169,115136,11235,97.0,38.6,69.5,-1.2366,-0.5865,0.6653,left-right
2024-06-04 18:58:24.011169,115248,11236,103.8,8.5,68.1,-1.2845,-0.6768,0.6741,left-right
2024-06-04 18:58:24.021169,115248,11237,103.8,8.2,68.0,-1.3128,-0.732,0.6809,left-right
2024-06-04 18:58:24.031169,115248,11238,103.9,7.9,68.0,-1.345,-0.7765,0.6751,left-right
2024-06-04 18:58:24.041169,115248,11239,103.9,7.6,68.0,-1.3646,-0.8053,0.6692,left-right
2024-06-04 18:58:24.051169,115248,11240,104.0,7.3,68.0,-1.3533,-0.8214,0.6702,left-right
2024-06-04 18:58:24.061169,115256,11241,104.0,7.0,68.0,-1.3514,-0.8263,0.6638,left-right
2024-06-04 18:58:24.071169,115256,11242,104.0,6.7,68.0,-1.3646,-0.8267,0.6575,left-right
2024-06-04 18:58:24.081169,115256,11243,104.0,6.4,68.0,-1.3665,-0.8375,0.658,left-right
2024-06-04 18:58:24.091169,115256,11244,104.0,6.2,68.1,-1.3436,-0.8531,0.6482,left-right
2024-06-04 18:58:24.101169,115256,11245,104.0,5.9,68.1,-1.3089,-0.8634,0.6253,left-right
2024-06-04 18:58:24.111169,115256,11246,103.9,5.7,68.1,-1.2772,-0.8717,0.6004,left-right
2024-06-04 18:58:24.121169,115256,11247,103.9,5.5,68.2,-1.22,-0.8746,0.5823,left-right
2024-06-04 18:58:24.131169,115264,11248,103.8,5.2,68.2,-1.1595,-0.8663,0.5569,left-right
2024-06-04 18:58:24.141169,115368,11249,97.6,-11.8,69.4,-1.1258,-0.8438,0.5271,left-right
2024-06-04 18:58:24.151169,115376,11250,97.5,-11.9,69.4,-1.0931,-0.7974,0.5086,left-right
2024-06-04 18:58:24.161169,115376,11251,97.4,-12.1,69.5,-1.0521,-0.7315,0.4929,left-right
2024-06-04 18:58:24.171169,115376,11252,97.3,-12.2,69.5,-1.0106,-0.6539,0.4778,left-right
2024-06-04 18:58:24.181169,115376,11253,97.2,-12.2,69.6,-0.9764,-0.567,0.4646,left-right
2024-06-04 18:58:24.191169,115376,11254,97.1,-12.3,69.6,-0.9403,-0.4859,0.4485,left-right
2024-06-04 18:58:24.201169,115376,11255,97.0,-12.3,69.7,-0.9002,-0.4234,0.4304,left-right
2024-06-04 18:58:24.211169,115376,11256,96.9,-12.3,69.7,-0.8714,-0.3746,0.4163,left-right
2024-06-04 18:58:24.221169,115384,11257,96.8,-12.3,69.8,-0.8533,-0.3306,0.4089,left-right
2024-06-04 18:58:24.231169,115384,11258,96.7,-12.3,69.8,-0.8392,-0.2838,0.4021,left-right
2024-06-04 18:58:24.241169,115384,11259,96.6,-12.3,69.8,-0.8358,-0.2428,0.3953,left-right
2024-06-04 18:58:24.251169,115384,11260,96.5,-12.3,69.9,-0.8299,-0.2105,0.3884,left-right
2024-06-04 18:58:24.261169,115384,11261,96.3,-12.2,69.9,-0.8182,-0.171,0.3787,left-right
2024-06-04 18:58:24.271169,115496,11262,85.2,-7.5,71.5,-0.8201,-0.1251,0.3655,left-right
2024-06-04 18:58:24.281169,115496,11263,85.1,-7.5,71.5,-0.8289,-0.066,0.3547,left-right
2024-06-04 18:58:24.291169,115496,11264,84.9,-7.4,71.6,-0.8289,0.0101,0.3464,left-right
2024-06-04 18:58:24.301169,115504,11265,84.8,-7.3,71.6,-0.8245,0.0828,0.3377,left-right
2024-06-04 18:58:24.311169,115504,11266,84.7,-7.1,71.7,-0.8133,0.158,0.3313,left-right
2024-06-04 18:58:24.321169,115504,11267,84.5,-6.9,71.7,-0.7879,0.2698,0.3264,left-right
2024-06-04 18:58:24.331169,115504,11268,84.4,-6.7,71.7,-0.7528,0.4041,0.3128,left-right
2024-06-04 18:58:24.341169,115504,11269,84.2,-6.4,71.8,-0.7244,0.5389,0.2913,left-right
2024-06-04 18:58:24.351169,115504,11270,84.1,-6.1,71.8,-0.6976,0.6741,0.2678,left-right
2024-06-04 18:58:24.361169,115504,11271,84.0,-5.8,71.9,-0.6585,0.8265,0.2429,left-right
2024-06-04 18:58:24.371169,115512,11272,83.9,-5.4,71.9,-0.6292,0.9984,0.2083,left-right
2024-06-04 18:58:24.381169,115512,11273,83.8,-5.0,72.0,-0.6102,1.1727,0.1643,left-right
2024-06-04 18:58:24.391169,115512,11274,83.7,-4.6,72.0,-0.6004,1.3441,0.1135,left-right
2024-06-04 18:58:24.401169,115624,11275,77.7,26.1,76.4,-0.6068,1.4915,0.0603,left-right
2024-06-04 18:58:24.411169,115624,11276,77.6,26.4,76.4,-0.6219,1.6058,0.0105,left-right
2024-06-04 18:58:24.421169,115624,11277,77.6,26.6,76.5,-0.6536,1.6702,-0.0285,left-right
2024-06-04 18:58:24.431169,115624,11278,77.7,26.9,76.5,-0.6834,1.6893,-0.0582,left-right
2024-06-04 18:58:24.441169,115624,11279,77.7,27.2,76.6,-0.6854,1.6658,-0.0885,left-right
2024-06-04 18:58:24.451169,115624,11280,77.8,27.5,76.7,-0.6702,1.6014,-0.1105,left-right
2024-06-04 18:58:24.461169,115632,11281,77.9,27.7,76.8,-0.6439,1.5076,-0.1203,left-right
2024-06-04 18:58:24.471169,115632,11282,78.0,27.9,76.9,-0.6361,1.4085,-0.1193,left-right
2024-06-04 18:58:24.481169,115632,11283,78.1,28.1,77.0,-0.6585,1.3221,-0.1085,left-right
2024-06-04 18:58:24.491169,115632,11284,78.2,28.3,77.1,-0.6712,1.2274,-0.0885,left-right
2024-06-04 18:58:24.501169,115632,11285,78.3,28.4,77.2,-0.6639,1.1414,-0.0631,left-right
2024-06-04 18:58:24.511169,115632,11286,78.5,28.6,77.3,-0.6434,1.0887,-0.0328,left-right
2024-06-04 18:58:24.521169,115640,11287,78.6,28.7,77.3,-0.6092,1.0604,-0.0016,left-right
2024-06-04 18:58:24.531169,115744,11288,90.4,39.4,81.2,-0.5838,1.0257,0.0349,left-right
2024-06-04 18:58:24.541169,115744,11289,90.5,39.5,81.2,-0.5643,0.9691,0.0769,left-right
2024-06-04 18:58:24.551169,115752,11290,90.6,39.5,81.3,-0.5467,0.9046,0.1184,left-right
